Maquina,Indice_Tiempo,Tiempo_Entre_Fallas
MOLOTOV,12,62.74630721
MOLOTOV,13,8.513071956
MOLOTOV,14,0.070401111
MOLOTOV,15,4.290692049
MOLOTOV,16,3.76909985
MOLOTOV,17,6.170325579
MOLOTOV,18,2.034959838
MOLOTOV,19,2.524330046
MOLOTOV,20,1.941879282
MOLOTOV,21,0.652060764
MOLOTOV,22,0.590321377
MOLOTOV,23,0.177982523
MOLOTOV,24,0.423529352
MOLOTOV,25,1.070255289
MOLOTOV,26,3.082059757
MOLOTOV,27,6.539404398
MOLOTOV,28,0.113763727
MOLOTOV,29,1.754036806
MOLOTOV,30,0.455062893
MOLOTOV,31,4.247488264
MOLOTOV,32,0.09129059
MOLOTOV,33,0.459748148
MOLOTOV,34,4.309577083
MOLOTOV,35,42.19408843
MOLOTOV,36,4.41571713
MOLOTOV,37,5.922417477
MOLOTOV,38,6.344939201
MOLOTOV,39,58.90666336
MOLOTOV,40,0.43297581
MOLOTOV,41,24.57146813
MOLOTOV,42,11.64580124
MOLOTOV,43,15.66285679
MOLOTOV,44,3.850205521
MOLOTOV,45,17.11989267
MOLOTOV,46,0.652536343
MOLOTOV,47,3.689207141
MOLOTOV,48,3.226106181
MOLOTOV,49,0.143400197
MOLOTOV,50,11.16127562
MOLOTOV,51,11.02661597
MOLOTOV,52,7.975396759
MOLOTOV,53,0.631092824
MONARCA,1,2.451187002
MONARCA,2,0.088237153
MONARCA,3,0.904189583
MONARCA,4,7.418903391
MONARCA,5,6.449695903
MONARCA,6,3.503856713
MONARCA,7,18.90096354
MONARCA,8,5.887424954
MONARCA,9,22.83627978
MONARCA,10,1.305671724
MONARCA,11,24.04041594
MONARCA,12,0.219078889
MONARCA,13,42.74906736
MONARCA,14,0.590838588
MONARCA,15,8.470504398
MONARCA,16,7.508595567
MONARCA,17,9.131975613
MONARCA,18,4.143582905
MONARCA,19,5.265642431
MONARCA,20,5.738632755
MONARCA,21,4.763046227
MONARCA,22,23.23494773
MONARCA,23,1.360265891
MONARCA,24,0.032188657
MONARCA,25,26.90849753
MONARCA,26,14.28705749
MONARCA,27,8.851830602
MONARCA,28,2.988429745
MONARCA,29,18.97408064
MONARCA,30,10.89968935
MONARCA,31,9.317857095
MONARCA,32,2.555540116
MONARCA,33,1.279965972
MONARCA,34,24.19026682
MONARCA,35,6.251856991
MONARCA,36,62.73287234
MONARCA,37,0.06078132
MONARCA,38,0.418105521
MONARCA,39,2.543790359
MONARCA,40,3.543348102
MONARCA,41,22.00510911
MONARCA,42,9.153690359
MONARCA,43,10.10263561
MONARCA,44,8.515940857
MONARCA,45,14.27934914
MONARCA,46,0.471003171
MONARCA,47,23.93526042
MORELOS,1,3.492486192
MORELOS,2,0.53254537
MORELOS,3,10.26789248
MORELOS,4,4.421028553
MORELOS,5,1.182953507
MORELOS,6,9.139096609
MORELOS,7,4.850161724
MORELOS,8,1.527065012
MORELOS,9,5.648127002
MORELOS,10,0.284031215
MORELOS,11,14.34614216
MORELOS,12,0.604114387
MORELOS,13,59.34057975
MORELOS,14,0.261693553
MORELOS,15,16.69679904
MORELOS,16,1.022042361
MORELOS,17,2.134241238
MORELOS,18,0.050873079
MORELOS,19,1.012548646
MORELOS,20,26.08237045
MORELOS,21,5.338097373
MORELOS,22,0.135129792
MORELOS,23,4.416208877
MORELOS,24,0.640454433
MORELOS,25,8.13680007
MORELOS,26,1.753233877
MORELOS,27,15.4074765
MORELOS,28,4.748030856
MORELOS,29,4.066012766
MORELOS,30,0.197967593
MORELOS,31,15.52638446
MORELOS,32,0.129404051
MORELOS,33,10.68374904
MUKACHEVO,1,108.0343645
MUKACHEVO,2,0.251160729
MUKACHEVO,3,27.72635794
MUKACHEVO,4,2.978146458
MUKACHEVO,5,0.383969329
MUKACHEVO,6,24.85588704
MUKACHEVO,7,10.00722153
MUKACHEVO,8,1.368734954
MUKACHEVO,9,2.274994259
MUKACHEVO,10,3.313800891
MUKACHEVO,11,3.278640127
MUKACHEVO,12,0.091841169
MUKACHEVO,13,1.355161574
MUKACHEVO,14,6.101730162
MUKACHEVO,15,80.96394653
MUKACHEVO,16,22.55608314
MUKACHEVO,17,17.21985443
MUKACHEVO,18,18.37345729
MUKACHEVO,19,0.594009109
MUKACHEVO,20,96.08397006
MUKACHEVO,21,3.864509607
MUKACHEVO,22,4.40301728
MUKACHEVO,23,0.368748345
MUKACHEVO,24,9.567456794
MUKACHEVO,25,0.874116319
MUKACHEVO,26,6.452396343
MUKACHEVO,27,0.350860417
MUKACHEVO,28,0.767853391
MUKACHEVO,29,0.289328901
MUKACHEVO,30,8.080213542
NAYARIT,1,2.293005278
NAYARIT,2,0.189379051
NAYARIT,3,0.812288576
NAYARIT,4,3.400303275
NAYARIT,5,56.84676149
NAYARIT,6,0.025784526
NAYARIT,7,7.596186655
NAYARIT,8,2.25273522
NAYARIT,9,50.21600991
NAYARIT,10,22.81290405
NAYARIT,11,12.27769495
NAYARIT,12,0.298880521
NAYARIT,13,1.872774225
NAYARIT,14,0.884802859
NAYARIT,15,11.57174266
NAYARIT,16,0.11255147
NAYARIT,17,4.709242095
NAYARIT,18,3.744973345
NAYARIT,19,4.75148669
NAYARIT,20,75.78913291
NAYARIT,21,0.868452616
NAYARIT,22,6.465046146
NAYARIT,23,2.307380903
NAYARIT,24,19.18053373
NAYARIT,25,0.881278669
NAYARIT,26,28.21126247
NAYARIT,27,0.480673646
NAYARIT,28,26.12911501
NAYARIT,29,0.130351771
NAYARIT,30,0.879822569
NAYARIT,31,2.880460567
NAYARIT,32,21.68293553
NAYARIT,33,2.198845023
NAYARIT,34,7.226989155
NAYARIT,35,8.729438924
NAYARIT,36,0.832548113
NAYARIT,37,0.782444942
NAYARIT,38,21.91607098
NAYARIT,39,3.798872766
NAYARIT,40,9.276527894
NAYARIT,41,23.22405699
NAYARIT,42,17.18030432
NAYARIT,43,24.33496369
NAYARIT,44,23.70967149
PREFERIDA,1,0.236490475
PREFERIDA,2,6.187720139
PREFERIDA,3,2.120095174
PREFERIDA,4,3.483287616
PREFERIDA,5,8.39335853
PREFERIDA,6,1.440016551
PREFERIDA,7,4.667072187
PREFERIDA,8,9.15587831
PREFERIDA,9,3.939949456
PREFERIDA,10,11.54382727
PREFERIDA,11,12.09200888
PREFERIDA,12,0.30513353
PREFERIDA,13,0.167967211
PREFERIDA,14,0.590899653
PREFERIDA,15,2.288137731
PREFERIDA,16,0.466137072
PREFERIDA,17,2.858716505
PREFERIDA,18,1.00509294
PREFERIDA,19,0.24744375
PREFERIDA,20,18.90404036
PREFERIDA,21,1.965840278
PREFERIDA,22,2.96633287
PREFERIDA,23,20.82429456
PREFERIDA,24,15.87153041
PREFERIDA,25,32.45701991
PREFERIDA,26,2.662490625
PREFERIDA,27,5.208578322
PREFERIDA,28,46.93059441
PREFERIDA,29,2.546025694
PREFERIDA,30,0.035670683
PREFERIDA,31,5.514427697
PREFERIDA,32,4.069827118
PREFERIDA,33,6.523468171
PREFERIDA,34,4.467001458
PREFERIDA,35,17.50905506
PREFERIDA,36,14.66972434
PREFERIDA,37,73.74226354
PREFERIDA,38,30.00339722
PREFERIDA,39,24.49289279
PREFERIDA,40,17.1366265
PREFERIDA,41,4.816363229
PREFERIDA,42,6.747758449
PREFERIDA,43,41.67804699
PREFERIDA,44,0.132529595
PREFERIDA,45,22.09442219
PREFERIDA,46,1.167862002
PREFERIDA,47,0.735182789
PREFERIDA,48,17.32765567
PREFERIDA,49,1.30853912
PTO VALLARTA,1,14.65218337
PTO VALLARTA,2,26.928679
PTO VALLARTA,3,0.801355405
PTO VALLARTA,4,21.2919424
PTO VALLARTA,5,0.876732986
PTO VALLARTA,6,53.9588061
PTO VALLARTA,7,0.509069248
PTO VALLARTA,8,14.366163
PTO VALLARTA,9,1.478470289
PTO VALLARTA,10,14.67837106
PTO VALLARTA,11,1.116127546
PTO VALLARTA,12,9.201553704
PTO VALLARTA,13,12.10162234
PTO VALLARTA,14,50.79877122
PTO VALLARTA,15,1.748937535
PTO VALLARTA,16,11.32175285
PTO VALLARTA,17,0.677676771
PTO VALLARTA,18,16.762711
PTO VALLARTA,19,1.792252662
PTO VALLARTA,20,4.919475
PTO VALLARTA,21,4.919475
PTO VALLARTA,22,0.370969167
PTO VALLARTA,23,101.6104586
PTO VALLARTA,24,77.93801937
PTO VALLARTA,25,1.267398958
PTO VALLARTA,26,0.863959873
PTO VALLARTA,27,5.49394618
PUEBLA,1,2.288094398
PUEBLA,2,0.307763854
PUEBLA,3,5.373146447
PUEBLA,4,40.92973469
PUEBLA,5,1.82478978
PUEBLA,6,1.584031215
PUEBLA,7,0.416474225
PUEBLA,8,0.512965312
PUEBLA,9,0.537955521
PUEBLA,10,27.1574061
PUEBLA,11,0.175118634
PUEBLA,12,2.518724849
PUEBLA,13,13.85576412
PUEBLA,14,2.566002164
PUEBLA,15,0.184968669
PUEBLA,16,3.075942708
PUEBLA,17,18.54735594
PUEBLA,18,0.286273194
PUEBLA,19,3.879193669
PUEBLA,20,0.163108333
PUEBLA,21,21.95763611
PUEBLA,22,1.539322454
PUEBLA,23,0.236131481
PUEBLA,24,0.377160255
PUEBLA,25,5.937712998
PUEBLA,26,0.380020174
PUEBLA,27,0.591269213
PUEBLA,28,0.464623958
PUEBLA,29,9.212143634
PUEBLA,30,5.711892211
PUEBLA,31,0.108400845
PUEBLA,32,0.184578195
PUEBLA,33,0.170996829
PUEBLA,34,0.2958125
PUEBLA,35,0.483586296
PUEBLA,36,0.1151061
PUEBLA,37,0.117561771
PUEBLA,38,0.354728044
PUEBLA,39,0.508932014
PUEBLA,40,0.306635336
PUEBLA,41,0.271637546
PUEBLA,42,0.392465162
PUEBLA,43,51.46159394
PUEBLA,44,3.110806134
PUEBLA,45,0.223805752
PUEBLA,46,0.340412847
PUEBLA,47,3.530686852
PUEBLA,48,0.163430706
PUEBLA,49,15.19897002
PUEBLA,50,1.997199688
PUEBLA,51,2.095964618
PUEBLA,52,42.3251542
PUEBLA,53,11.80446247
PUEBLA,54,23.23642473
PUEBLA,55,0.034071296
PUEBLA,56,28.67210005
QUINTANA ROO,1,0.374081516
QUINTANA ROO,2,16.87873565
QUINTANA ROO,3,10.14970714
QUINTANA ROO,4,14.33239274
QUINTANA ROO,5,0.28780147
QUINTANA ROO,6,13.18356061
QUINTANA ROO,7,14.30409152
QUINTANA ROO,8,63.69828824
QUINTANA ROO,9,5.580826007
QUINTANA ROO,10,0.319966713
QUINTANA ROO,11,6.687151806
QUINTANA ROO,12,21.44340061
QUINTANA ROO,13,11.13726948
QUINTANA ROO,14,35.83481038
QUINTANA ROO,15,0.777034606
QUINTANA ROO,16,28.93499788
QUINTANA ROO,17,90.14116104
QUINTANA ROO,18,20.25584471
QUINTANA ROO,19,57.56266733
QUINTANA ROO,20,18.489964
QUINTANA ROO,21,1.497352465
RAPIDITA,1,0.956197338
RAPIDITA,2,0.318806366
RAPIDITA,3,0.049109491
RAPIDITA,4,1.276096065
RAPIDITA,5,29.56757176
RAPIDITA,6,3.594359873
RAPIDITA,7,2.847388542
RAPIDITA,8,5.912167743
RAPIDITA,9,15.99594525
RAPIDITA,10,96.90784687
RAPIDITA,11,62.03808009
RAPIDITA,12,12.76360455
RAPIDITA,13,9.685951273
RAPIDITA,14,2.625236724
RAPIDITA,15,8.372903275
RAPIDITA,16,10.8060765
RAPIDITA,17,6.847410382
RAPIDITA,18,6.07670316
RAPIDITA,19,0.503321643
RAPIDITA,20,23.85473418
RAPIDITA,21,13.85149378
RAPIDITA,22,0.246034676
RAPIDITA,23,16.06115929
RAPIDITA,24,3.051308137
RAPIDITA,25,9.015048657
RAPIDITA,26,50.6390228
RAPIDITA,27,29.86771146
RAPIDITA,28,26.42812006
RAPIDITA,29,26.65297546
RAPIDITA,30,0.095791366
RAPIDITA,31,0.625196875
RAPIDITA,32,7.773907639
RAPIDITA,33,13.63887106
RAPIDITA,34,3.182807107
RAPIDITA,35,9.661815012
RAPIDITA,36,26.35876319
RAPIDITA,37,2.84599294
RAPIDITA,38,5.543920949
RAPIDITA,39,3.613132836
RAPIDITA,40,0.950720174
RAPIDITA,41,8.658190926
ROBIN,1,6.625054942
ROBIN,2,3.413527083
ROBIN,3,0.380097268
ROBIN,4,0.040863611
ROBIN,5,0.776633796
ROBIN,6,1.233513843
ROBIN,7,1.668545567
ROBIN,8,7.236822107
ROBIN,9,3.631224387
ROBIN,10,5.960588576
ROBIN,11,11.38895648
ROBIN,12,14.12855949
ROBIN,13,0.588794826
ROBIN,14,2.023020949
ROBIN,15,0.644709988
ROBIN,16,0.052452778
ROBIN,17,14.44326601
ROBIN,18,0.832856829
ROBIN,19,30.30293634
ROBIN,20,0.798154317
ROBIN,21,6.302957986
ROBIN,22,0.658370799
ROBIN,23,48.13680015
ROBIN,24,30.2685436
ROBIN,25,7.759603819
ROBIN,26,5.059688843
ROBIN,27,18.6569456
ROBIN,28,7.473936574
ROBIN,29,17.03962179
ROBIN,30,10.01432303
ROBIN,31,0.359999734
ROBIN,32,9.810731597
ROBIN,33,4.700297303
ROBIN,34,10.00359977
ROBIN,35,4.658844907
ROBIN,36,1.989770255
ROBIN,37,23.295285
ROBIN,38,51.87576586
ROBIN,39,15.51984598
ROBIN,40,0.095154167
ROBIN,41,0.248556053
ROBIN,42,69.76486177
ROBIN,43,16.84527948
ROBIN,44,52.21236381
SENAI,1,44.99404645
SENAI,2,19.35244869
SENAI,3,17.85629753
SENAI,4,0.302592789
SENAI,5,19.57751524
SENAI,6,9.970307407
SENAI,7,0.918546528
SENAI,8,0.645405822
SENAI,9,1.550447604
SENAI,10,6.150717245
SENAI,11,35.51641435
SENAI,12,6.194136771
SENAI,13,16.6731022
SENAI,14,30.15413225
SENAI,15,16.80841814
SENAI,16,39.65652087
SENAI,17,0.186100729
SENAI,18,45.79582411
SENAI,19,41.91104988
SENAI,20,31.38338527
SENAI,21,36.58741447
SENAI,22,10.01990914
SENAI,23,36.37520691
SONORA,1,87.99690873
SONORA,2,1.47933044
SONORA,3,5.565965741
SONORA,4,44.09348707
SONORA,5,76.44713831
SONORA,6,167.6742762
TAPALPA,1,14.41169916
TAPALPA,2,23.4626703
TAPALPA,3,21.49898383
TAPALPA,4,0.588185301
TAPALPA,5,32.20412083
TAPALPA,6,2.627256447
TAPALPA,7,5.596863009
TAPALPA,8,39.20248765
TAPALPA,9,42.95939962
TAPALPA,10,0.130455093
TAPALPA,11,50.89458762
TAPALPA,12,5.552160914
TAPALPA,13,86.86318811
TAPALPA,14,10.88632029
TAPALPA,15,17.6412235
TAPALPA,16,23.96559229
TAPALPA,17,6.2633711
TAPALPA,18,26.85492813
TAPATIA,1,6.573580949
TAPATIA,2,1.146604977
TAPATIA,3,6.436544977
TAPATIA,4,3.109757176
TAPATIA,5,0.852686076
TAPATIA,6,2.957497269
TAPATIA,7,37.23691412
TAPATIA,8,7.53169765
TAPATIA,9,19.84346597
TAPATIA,10,13.6436951
TAPATIA,11,14.49845525
TAPATIA,12,14.83529753
TAPATIA,13,0.299358021
TAPATIA,14,1.270830706
TAPATIA,15,0.551713241
TAPATIA,16,33.54454795
TAPATIA,17,0.209197731
TAPATIA,18,46.74436266
TAPATIA,19,7.267928206
TAPATIA,20,0.545811262
TAPATIA,21,0.065126852
TAPATIA,22,29.59209784
TAPATIA,23,10.235614
TAPATIA,24,0.075270023
TAPATIA,25,0.296655162
TAPATIA,26,5.945704433
TAPATIA,27,6.804565891
TAPATIA,28,0.114996296
TAPATIA,29,0.301972025
TAPATIA,30,1.371710185
TAPATIA,31,5.768099884
TAPATIA,32,12.61041806
TAPATIA,33,13.99972604
TAPATIA,34,31.67918789
TAPATIA,35,41.40321994
TAPATIA,36,41.75770509
TAPATIA,37,10.51979097
TAPATIA,38,9.744027002
TAPATIA,39,22.03923785
TAPATIA,40,44.23435969
TAPATIA,41,6.941395636
TAPATIA,42,4.764678206
TEQUILA,1,60.73563828
TEQUILA,2,0.129639201
TEQUILA,3,76.33645841
TEQUILA,4,23.66266964
TEQUILA,5,10.7015809
TEQUILA,6,0.950811643
TEQUILA,7,71.8254772
TEQUILA,8,81.4992931
TEQUILA,9,11.86077477
TEQUILA,10,69.45860313
TEQUILA,11,5.928065162
TEQUILA,12,3.349125729
TEQUILA,13,0.404889965
THOR,1,17.2400848
THOR,2,1.710523426
THOR,3,5.657654745
THOR,4,38.08992488
THOR,5,5.627209225
THOR,6,1.446659063
THOR,7,3.26790147
THOR,8,4.059937153
THOR,9,4.193745139
THOR,10,0.259477697
THOR,11,1.329703437
THOR,12,10.57052056
THOR,13,2.617594178
THOR,14,2.338093785
THOR,15,6.100943137
THOR,16,0.305271065
THOR,17,25.50937897
THOR,18,0.693476042
THOR,19,1.984970567
THOR,20,0.8650064
THOR,21,14.11220339
THOR,22,6.875280243
THOR,23,7.416830243
THOR,24,16.20133727
THOR,25,2.369834178
THOR,26,8.05660493
THOR,27,10.14955289
THOR,28,6.287316817
THOR,29,1.17544375
THOR,30,0.421049803
THOR,31,0.210571134
THOR,32,8.655086643
THOR,33,5.446362569
THOR,34,5.728900694
THOR,35,6.787996111
THOR,36,2.017743681
THOR,37,10.25981902
THOR,38,3.803869444
THOR,39,3.253339317
THOR,40,5.685137847
THOR,41,0.089398993
THOR,42,6.043055556
THOR,43,4.754297917
THOR,44,1.982674734
THOR,45,0.264662616
THOR,46,0.307530058
THOR,47,1.310629977
THOR,48,15.70051733
THOR,49,4.709855012
THOR,50,12.62767338
THOR,51,2.046675741
THOR,52,0.102276007
THOR,53,0.419164769
THOR,54,2.795390046
THOR,55,5.690095636
THOR,56,13.75673487
THOR,57,1.750334989
THOR,58,12.49777689
THOR,59,11.90392353
THOR,60,9.882108762
THOR,61,8.531962037
THOR,62,9.56670559
THOR,63,23.93487958
THOR,64,18.02531721
THOR,65,28.56996015
THOR,66,0.156687303
THOR,67,6.485806134
THOR,68,11.89064491
THOR,69,5.380407488
THOR,70,5.893358021
THOR,71,5.978705278
THOR,72,10.82673411
THOR,73,21.19033542
THOR,74,11.97655154
THOR,75,11.50775458
THOR,76,0.300356065
THOR,77,0.075555174
THOR,78,0.248290243
THOR,79,17.63341999
TIJUANA,1,1.815021806
TIJUANA,2,8.399196725
TIJUANA,3,1.442037766
TIJUANA,4,27.06000729
TIJUANA,5,1.664056759
TIJUANA,6,0.476679201
TIJUANA,7,0.86761809
TIJUANA,8,39.80855787
TIJUANA,9,3.255571956
TIJUANA,10,1.23488287
TIJUANA,11,1.042658368
TIJUANA,12,2.120748576
TIJUANA,13,2.786759491
TIJUANA,14,0.649958067
TIJUANA,15,0.912590625
TIJUANA,16,17.65657029
TIJUANA,17,6.073865903
TIJUANA,18,1.755586377
TIJUANA,19,5.077831863
TIJUANA,20,2.722360648
TIJUANA,21,1.335325845
TIJUANA,22,0.272200116
TIJUANA,23,0.440131644
TIJUANA,24,0.617284491
TIJUANA,25,1.293625694
TIJUANA,26,5.133727847
TIJUANA,27,20.69955587
TIJUANA,28,4.582594213
TIJUANA,29,6.451936875
TIJUANA,30,0.948625579
TIJUANA,31,30.91286686
TIJUANA,32,11.01580227
TIJUANA,33,0.230714502
TIJUANA,34,0.173063773
TIJUANA,35,4.100321829
TIJUANA,36,0.777050417
TIJUANA,37,0.298643322
TIJUANA,38,10.48189425
TIJUANA,39,2.432995833
TIJUANA,40,22.78786964
TIJUANA,41,2.952922569
TIJUANA,42,5.326983067
TIJUANA,43,2.22195544
TIJUANA,44,14.8347755
TIJUANA,45,22.45623666
TIJUANA,46,1.094483762
TIJUANA,47,31.87699213
TIJUANA,48,2.333617245
TIJUANA,49,6.477916319
TIJUANA,50,2.673543137
TIJUANA,51,17.04792882
TIJUANA,52,4.524336493
TIJUANA,53,4.133197107
TIJUANA,54,3.63251941
TIJUANA,55,1.890989005
TIJUANA,56,12.42189016
TIJUANA,57,7.636032523
TIJUANA,58,20.45814395
TIJUANA,59,20.15939054
TIJUANA,60,52.56894765
TIJUANA,61,3.832852153
TIJUANA,62,0.095786262
TIJUANA,63,11.11704403
TIJUANA,64,4.332010764
TIJUANA,65,14.52685258
TLAJOMULCO,1,10.83392882
TLAJOMULCO,2,120.9774498
TLAJOMULCO,3,127.8688404
TLAJOMULCO,4,24.57450807
TLAJOMULCO,5,18.54728252
TLAJOMULCO,6,160.3269119
TLAJOMULCO,7,0.249510266
UNIVERSAL,1,1.035685
UNIVERSAL,2,0.369493171
UNIVERSAL,3,12.34290807
UNIVERSAL,4,128.1694559
UNIVERSAL,5,3.305891667
UNIVERSAL,6,6.81592728
UNIVERSAL,7,1.218173843
UNIVERSAL,8,44.17514753
UNIVERSAL,9,33.74089063
UNIVERSAL,10,3.304784294
UNIVERSAL,11,19.06754101
UNIVERSAL,12,0.780706481
UNIVERSAL,13,0.132783981
UNIVERSAL,14,9.338256898
UNIVERSAL,15,0.024281366
UNIVERSAL,16,39.56403681
UNIVERSAL,17,11.72727249
UNIVERSAL,18,0.067050231
UNIVERSAL,19,41.0215191
UNIVERSAL,20,92.02675605
UNIVERSAL,21,7.794407245
UNIVERSAL,22,12.76673834
UNIVERSAL,23,0.532173183
UNIVERSAL,24,0.551910185
UNIVERSAL,25,0.848947882
UNIVERSAL,26,2.395412153
UVITA,1,8.45497037
UVITA,2,0.742443981
UVITA,3,263.3071022
UVITA,4,0.887549456
VIBORA,1,25.21584803
VIBORA,2,21.35867426
VIBORA,3,50.25346111
VIBORA,4,14.78746093
VIBORA,5,20.47425653
VIBORA,6,13.77763823
VIBORA,7,6.51626559
VIBORA,8,3.096031204
VIBORA,9,29.06067959
VIBORA,10,3.742163472
VIBORA,11,0.281030752
VIBORA,12,9.898964815
VIBORA,13,1.656088843
VIBORA,14,2.201364815
VIBORA,15,2.176280822
VIBORA,16,0.140860382
VIBORA,17,3.012212037
VIBORA,18,43.49368163
VIBORA,19,26.27371706
VIBORA,20,0.538393136
VIBORA,21,1.185115741
VIBORA,22,13.05183214
VIBORA,23,5.5437939
VIBORA,24,1.617093252
VIBORA,25,11.57315456
VIBORA,26,10.86277462
VIBORA,27,0.195861493
VIBORA,28,1.404644942
VIBORA,29,3.472613854
VIBORA,30,6.66247191
VIBORA,31,3.709662697
VIBORA,32,0.133466782
VIBORA,33,22.82806238
VIBORA,34,3.339504861
VIBORA,35,6.635469445
VIBORA,36,2.957921643
VIBORA,37,9.058805012
VIBORA,38,0.835746759
VIBORA,39,31.4599331
VIBORA,40,65.3955456
VIBORA,41,0.701482477
VIBORA,42,5.130764086
VIBORA,43,1.740344989
WASON,1,15.06428573
WASON,2,5.442157292
WASON,3,0.198938507
WASON,4,12.68995625
WASON,5,0.217227315
WASON,6,6.674223345
WASON,7,2.152837153
WASON,8,0.353071794
WASON,9,26.54013237
WASON,10,0.637091863
WASON,11,0.576415162
WASON,12,4.051171875
WASON,13,0.188037222
WASON,14,5.414481285
WASON,15,0.80053125
WASON,16,0.02291103
WASON,17,7.056847222
WASON,18,18.5379438
WASON,19,0.93832566
WASON,20,2.18182184
WASON,21,5.021215579
WASON,22,1.69690162
WASON,23,1.234370301
WASON,24,9.899239074
WASON,25,11.05997257
WASON,26,12.96848851
WASON,27,9.518590972
WASON,28,7.015962234
WASON,29,0.171549919
WASON,30,13.73919429
WASON,31,13.04774807
WASON,32,0.757440347
WASON,33,0.226828785
WASON,34,11.47190736
WASON,35,1.214384606
WASON,36,0.307954282
WASON,37,1.998041933
WASON,38,0.311071875
WASON,39,8.042154167
WASON,40,39.58198866
WASON,41,18.56671959
WASON,42,22.54837118
WASON,43,0.132349375
WASON,44,3.143015046
WASON,45,5.492302662
WASON,46,0.197060035
WASON,47,21.32965255
WASON,48,8.542571574
WASON,49,0.980262199
WASON,50,11.01274521
WASON,51,94.32054112
WASON,52,0.950850613
WASON,53,0.342341516
WASON,54,5.15470147
WASON,55,0.565545556
YUCATAN,1,61.98129815
YUCATAN,2,18.75269856
YUCATAN,3,20.41151779
YUCATAN,4,4.132612963
YUCATAN,5,60.78759815
YUCATAN,6,13.31115784
YUCATAN,7,1.182550694
YUCATAN,8,0.05509522
YUCATAN,9,5.239338426
YUCATAN,10,19.24010081
YUCATAN,11,0.273561076
YUCATAN,12,0.693849306
YUCATAN,13,2.779422176
YUCATAN,14,1.271440509
YUCATAN,15,11.50583434
YUCATAN,16,16.70667708
YUCATAN,17,40.69822353
YUCATAN,18,11.81209961
YUCATAN,19,13.30037998
YUCATAN,20,1.809833495
YUCATAN,21,23.48857052
YUCATAN,22,0.150528623
YUCATAN,23,0.27553044
YUCATAN,24,0.764175972
YUCATAN,25,11.50207824
YUCATAN,26,11.49569155
YUCATAN,27,9.330819491
YUCATAN,28,7.67632434
YUCATAN,29,0.911476343
YUCATAN,30,3.974201968
YUCATAN,31,1.238262928
YUCATAN,32,21.17090382
YUCATAN,33,39.11483437
YUCATAN,34,38.76682928
YUCATAN,35,24.24438753
YUCATAN,36,24.60270131
YUCATAN,37,0.733027662
YUCATAN,38,0.37016103
ZAPOPAN,1,13.49527647
ZAPOPAN,2,6.08343272
ZAPOPAN,3,46.333585
ZAPOPAN,4,4.906381713
ZAPOPAN,5,36.05753773
ZAPOPAN,6,87.43712565
ZAPOPAN,7,21.18061138
ZAPOPAN,8,0.117435451
ZAPOPAN,9,65.1566711
ZAPOPAN,10,41.73308029
ZAPOPAN,11,8.531021065
ZAPOPAN,12,5.3379186
ZAPOPAN,13,92.78194907
